"row_id","area__rucc","area__urban_influence","econ__economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_hispanic","demo__pct_non_hispanic_african_american","demo__pct_non_hispanic_white","demo__pct_american_indian_or_alaskan_native","demo__pct_asian","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_excessive_drinking","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__homicides_per_100k","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","heart_disease_mortality_per_100k","population","metro","p_diab_obese","p_diab_smoke","p_obese_smoke","p_all_three"
5838,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents","Nonspecialized",0.511,0.035,0.196,0.096,0.493,0.22,0.16,0.015,0.007,0.935,0.024,0.005,0.08704253,0.3501484,0.3738872,0.1889219,13,9,0.269,0.158,0.075,0.074,0.167,0.288,10,NA,28.6,2360,1540,"a",231,"2.5-20k","Non-Metro",0.020175,0.01185,0.042502,0.01143304
5845,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a large metro area","Manufacturing-dependent",0.539,0.048,0.207,0.079,0.501,0.26,0.146,0.015,0.007,0.961,0.012,0.013,0.115346,0.4533601,0.2708124,0.1604814,13,10,0.288,0.213,0.106,0.077,0.113,0.276,14,NA,24.21,4400,2880,"b",281,"2.5-20k","Non-Metro",0.030528,0.022578,0.061344,0.01766707
5846,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Manufacturing-dependent",0.422,0.06,0.285,0.098,0.501,0.276,0.141,0.1,0.145,0.727,0.011,0.012,0.2118227,0.4009852,0.2866995,0.1004926,14,10,0.295,0.173,0.128,0.109,NA,0.288,13,NA,29.1,15000,5049,"a",403,"2.5-20k","Non-Metro",0.03776,0.022144,0.051035,0.01505532
5849,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Farm-dependent",0.503,0.07,0.231,0.103,0.504,0.238,0.186,0.013,0,0.974,0.001,0.011,0.1237425,0.4396378,0.3128773,0.1237425,11,12,0.334,0.233,0.119,0.061,NA,0.315,10,NA,34.79,3520,2329,"b",307,"under 2.5k","Non-Metro",0.039746,0.027727,0.077822,0.02599255
5851,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Manufacturing-dependent",0.453,0.036,0.298,0.076,0.515,0.266,0.167,0.102,0.206,0.664,0.013,0,0.2199005,0.3293532,0.2965174,0.1542289,14,11,0.366,0.197,0.124,0.078,NA,0.346,11,NA,36.31,4520,1960,"a",391,"2.5-20k","Non-Metro",0.045384,0.024428,0.072102,0.02638933
5857,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Recreation",0.527,0.056,0.17,0.051,0.512,0.22,0.165,0.027,0.009,0.933,0.011,0.004,0.05544355,0.2752016,0.3629032,0.3064516,11,9,0.321,0.164,0.097,0.071,0.169,0.183,11,NA,9.56,1169,650,"b",208,"20-250k","Non-Metro",0.031137,0.015908,0.052644,0.01689872
5858,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a large metro area","Nonspecialized",0.552,0.033,0.216,0.095,0.521,0.217,0.201,0.016,0.096,0.845,0,0.008,0.1730959,0.363996,0.2354105,0.2274975,8,9,0.315,0.323,0.12,0.071,NA,0.252,13,NA,21.49,3300,1649,"a",232,"under 2.5k","Non-Metro",0.0378,0.03876,0.101745,0.03204968
5859,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.45,0.055,0.302,0.115,0.51,0.247,0.182,0.042,0.021,0.662,0.197,0.005,0.1574724,0.3640923,0.337011,0.1414243,15,15,0.331,0.337,0.153,0.08,0.108,0.366,9,4.4,24.32,4029,2010,"a",391,"2.5-20k","Non-Metro",0.050643,0.051561,0.111547,0.03692206
5865,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Nonspecialized",0.437,0.077,0.301,0.159,0.517,0.179,0.237,0.042,0.227,0.713,0.006,0.007,0.1673347,0.3727455,0.3116232,0.1482966,10,16,0.34,0.367,0.14,0.098,NA,0.33,10,NA,32.11,10230,NA,"a",326,"under 2.5k","Non-Metro",0.0476,0.05138,0.12478,0.0424252
5866,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents","Nonspecialized",0.547,0.039,0.214,0.08,0.502,0.193,0.217,0.08,0.006,0.908,0.01,0,0.0754717,0.3028798,0.3992056,0.2224429,9,11,0.253,0.186,0.105,0.083,0.178,0.275,13,NA,31.31,4420,1749,"b",230,"2.5-20k","Non-Metro",0.026565,0.01953,0.047058,0.01190567
5868,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.524,0.035,0.131,0.055,0.512,0.234,0.132,0.075,0.113,0.655,0.019,0.133,0.0997009,0.220339,0.2761715,0.4037886,15,8,0.252,0.15,0.079,0.071,0.168,0.182,12,3.3,5.08,1270,949,"a",190,"1M+","Metro",0.019908,0.01185,0.0378,0.0095256
5869,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Farm-dependent",0.454,0.057,0.26,0.112,0.501,0.214,0.168,0.034,0.166,0.766,0,0.001,0.2104208,0.3607214,0.2665331,0.1623246,11,10,0.301,0.25,0.119,0.087,NA,0.267,13,NA,23.49,14540,7300,"a",244,"20-250k","Metro",0.035819,0.02975,0.07525,0.02265025
5870,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Manufacturing-dependent",0.586,0.038,0.14,0.058,0.492,0.267,0.145,0.054,0.011,0.92,0.006,0.004,0.07876371,0.3509472,0.3878365,0.1824526,12,6,0.332,0.218,0.091,0.047,0.251,0.284,11,NA,NA,NA,NA,"a",194,"under 2.5k","Non-Metro",0.030212,0.019838,0.072376,0.02402883
5871,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.417,0.086,0.24,0.095,0.504,0.22,0.187,0.099,0.006,0.805,0.034,0.031,0.1014056,0.2540161,0.4477912,0.1967871,12,12,0.284,0.26,0.101,0.055,0.194,0.184,9,3.5,14.26,1430,1289,"a",289,"20-250k","Metro",0.028684,0.02626,0.07384,0.02097056
5875,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Manufacturing-dependent",0.429,0.074,0.208,0.052,0.51,0.223,0.172,0.031,0.038,0.909,0.005,0.004,0.17,0.426,0.246,0.158,11,14,0.335,0.229,0.125,0.09,0.044,0.357,13,3.59,24.87,2800,2279,"b",317,"20-250k","Non-Metro",0.041875,0.028625,0.076715,0.02569953
5878,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a large metro area","Farm-dependent",0.517,0.06,0.161,0.045,0.512,0.23,0.198,0.06,0.003,0.908,0,0.004,0.1117764,0.4121756,0.3243513,0.1516966,10,13,0.326,0.239,0.112,0.064,0.212,0.292,13,NA,18.65,3220,1939,"a",309,"2.5-20k","Non-Metro",0.036512,0.026768,0.077914,0.02539996
5880,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents","Mining-dependent",0.464,0.043,0.412,0.244,0.493,0.35,0.099,0.381,0.028,0.585,0.009,0.012,0.3953954,0.2712713,0.2132132,0.1201201,22,6,0.318,NA,0.094,0.067,NA,0.228,10,NA,34.27,9460,6130,"a",290,"2.5-20k","Non-Metro",0.029892,NA,NA,NA
5881,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.507,0.056,0.13,0.052,0.503,0.2,0.171,0,0.026,0.942,0,0.002,0.08481262,0.3925049,0.2475345,0.2751479,10,12,0.277,0.194,0.11,0.075,0.168,0.242,14,1.22,11.98,1799,1459,"b",267,"1M+","Metro",0.03047,0.02134,0.053738,0.01488543
5882,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.414,0.07,0.25,0.107,0.497,0.238,0.163,0.037,0.084,0.637,0.169,0.007,0.1384462,0.3655378,0.3376494,0.1583665,13,13,0.347,0.222,0.139,0.087,0.104,0.357,11,6.9,26,2070,2639,"a",372,"250k-1M","Metro",0.048233,0.030858,0.077034,0.0267308
5886,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Federal/State government-dependent",0.402,0.072,0.166,0.078,0.457,0.2,0.138,0.026,0.059,0.825,0.076,0.003,0.1507538,0.361809,0.3085427,0.1788945,9,8,0.296,0.189,0.098,0.083,0.208,0.266,11,NA,14.68,3429,1349,"b",272,"2.5-20k","Non-Metro",0.029008,0.018522,0.055944,0.01655942
5887,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Farm-dependent",0.347,0.078,0.249,0.08,0.518,0.212,0.171,0.047,0.439,0.5,0.001,0.009,0.1959799,0.4190955,0.2964824,0.08844221,11,8,0.317,NA,0.151,0.132,NA,0.298,12,NA,NA,NA,NA,"a",249,"20-250k","Metro",0.047867,NA,NA,NA
5890,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.667,0.033,0.26,0.158,0.486,0.213,0.222,0.037,0,0.899,0.038,0.004,0.1061508,0.3630952,0.3144841,0.2162698,10,4,0.202,0.118,0.08,0.089,0.201,0.172,10,NA,NA,2020,NA,"a",216,"under 2.5k","Non-Metro",0.01616,0.00944,0.023836,0.004814872
5891,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Manufacturing-dependent",0.485,0.059,0.181,0.075,0.497,0.235,0.19,0.026,0,0.96,0.013,0.003,0.1181728,0.4438928,0.2959285,0.142006,11,11,0.308,0.277,0.131,0.063,0.127,0.321,14,NA,28.76,4219,4269,"a",312,"2.5-20k","Non-Metro",0.040348,0.036287,0.085316,0.02627733
5893,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.479,0.054,0.236,0.094,0.495,0.281,0.165,0.015,0,0.61,0.355,0.003,0.1330645,0.3820565,0.3225806,0.1622984,18,10,0.362,0.236,0.119,0.058,0.195,0.305,12,NA,25.68,1760,1460,"b",283,"under 2.5k","Non-Metro",0.043078,0.028084,0.085432,0.03092638
5894,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.387,0.047,0.285,0.109,0.475,0.305,0.154,0.028,0.009,0.4,0.528,0.002,0.1503462,0.3847676,0.3086053,0.1562809,22,8,0.348,0.225,0.125,0.066,0.216,0.308,11,NA,68.8,NA,NA,"a",251,"under 2.5k","Non-Metro",0.0435,0.028125,0.0783,0.0272484
5895,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Manufacturing-dependent",0.461,0.063,0.265,0.09,0.508,0.238,0.153,0.107,0.063,0.807,0.006,0.016,0.2050505,0.3525253,0.3,0.1424242,11,10,0.291,0.24,0.118,0.072,0.114,0.293,12,4.5,17.16,3749,2220,"a",265,"250k-1M","Metro",0.034338,0.02832,0.06984,0.02032344
5898,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Nonspecialized",0.429,0.061,0.267,0.116,0.51,0.249,0.175,0.069,0.013,0.754,0.111,0.015,0.1402439,0.3394309,0.3404472,0.179878,13,12,0.297,0.203,0.137,0.083,0.125,0.314,10,3.5,23.35,2169,2289,"a",338,"20-250k","Non-Metro",0.040689,0.027811,0.060291,0.01790643
5899,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Federal/State government-dependent",0.397,0.062,0.2,0.046,0.521,0.218,0.15,0.038,0.203,0.732,0,0.011,0.187747,0.3142292,0.3112648,0.1867589,11,12,0.311,0.243,0.134,0.091,0.12,0.323,13,11,16.54,1910,1560,"a",367,"20-250k","Metro",0.041674,0.032562,0.075573,0.0235032
5902,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Federal/State government-dependent",0.499,0.043,0.223,0.094,0.51,0.241,0.138,0.197,0.028,0.73,0.012,0.033,0.1246291,0.3323442,0.2848665,0.2581602,12,8,0.328,0.154,0.09,0.07,0.136,0.231,9,NA,13.44,1590,1529,"a",259,"20-250k","Non-Metro",0.02952,0.01386,0.050512,0.01656794
5903,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.478,0.062,0.179,0.059,0.5,0.235,0.173,0.01,0.017,0.954,0.002,0.004,0.1513944,0.4223108,0.2948207,0.1314741,12,11,0.37,0.296,0.135,0.081,0.137,0.341,14,NA,9.66,2079,1989,"a",309,"2.5-20k","Non-Metro",0.04995,0.03996,0.10952,0.0405224
5904,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.509,0.065,0.155,0.052,0.519,0.237,0.14,0.008,0.031,0.918,0.002,0.006,0.09615385,0.3694332,0.305668,0.2287449,12,9,0.315,0.239,0.117,0.067,0.194,0.267,14,2.36,12.55,3220,2259,"b",249,"1M+","Metro",0.036855,0.027963,0.075285,0.02371478
5905,"Metro - Counties in metro areas of fewer than 250,000 population","Small-in a metro area with fewer than 1 million residents","Farm-dependent",0.546,0.047,0.102,0.045,0.51,0.222,0.193,0.011,0.007,0.976,0,0.007,0.05389222,0.3502994,0.3672655,0.2285429,10,10,0.328,0.109,0.096,0.076,0.17,0.287,11,NA,12.67,4189,4149,"b",232,"20-250k","Metro",0.031488,0.010464,0.035752,0.01172666
5909,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Nonspecialized",0.38,0.093,0.253,0.054,0.506,0.203,0.2,0.012,0.004,0.985,0.011,0,0.1942517,0.4975223,0.1902874,0.1179386,11,12,0.323,0.24,0.151,0.088,NA,0.344,13,NA,29.49,3620,2410,"a",276,"under 2.5k","Non-Metro",0.048773,0.03624,0.07752,0.02503896
5911,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.557,0.036,0.153,0.067,0.502,0.214,0.144,0.244,0.022,0.417,0.012,0.257,0.115346,0.1685055,0.2627884,0.4533601,12,6,0.206,0.104,0.072,0.076,0.203,0.151,8,2.71,5.41,1069,1029,"b",174,"1M+","Metro",0.014832,0.007488,0.021424,0.004413344
5912,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Farm-dependent",0.518,0.041,0.117,0.044,0.507,0.233,0.178,0.007,0,0.975,0,0.01,0.09018831,0.382557,0.3538157,0.173439,13,11,0.308,0.226,0.097,0.071,0.198,0.312,10,NA,29.15,3700,2960,"b",259,"250k-1M","Metro",0.029876,0.021922,0.069608,0.02143926
5913,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a large metro area","Manufacturing-dependent",0.463,0.068,0.229,0.064,0.506,0.234,0.143,0.047,0.071,0.859,0.009,0.004,0.1871872,0.4234234,0.2572573,0.1321321,13,10,0.309,0.245,0.135,0.092,NA,0.341,14,NA,23.2,3110,4409,"a",338,"2.5-20k","Non-Metro",0.041715,0.033075,0.075705,0.02339284
5914,"Metro - Counties in metro areas of 250,000 to 1 million population","Small-in a metro area with fewer than 1 million residents","Nonspecialized",0.446,0.072,0.214,0.083,0.512,0.22,0.161,0.04,0.256,0.663,0.003,0.003,0.172448,0.3528246,0.3270565,0.147671,11,11,0.326,0.274,0.133,0.09,NA,0.287,13,6.4,18.37,2800,3019,"a",302,"250k-1M","Metro",0.043358,0.036442,0.089324,0.02911962
5915,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Manufacturing-dependent",0.422,0.05,0.209,0.058,0.511,0.221,0.157,0.033,0.033,0.905,0.002,0.009,0.1901902,0.4174174,0.2372372,0.1551552,13,12,0.314,0.264,0.133,0.08,0.093,0.324,14,3.9,26.59,3299,1420,"a",302,"2.5-20k","Non-Metro",0.041762,0.035112,0.082896,0.02602934
5920,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents","Nonspecialized",0.37,0.068,0.271,0.072,0.494,0.197,0.238,0.025,0.015,0.942,0.008,0.007,0.1856287,0.4151697,0.2754491,0.1237525,10,13,0.341,0.313,0.141,0.091,0.165,0.288,12,NA,31.41,2820,8509,"a",280,"under 2.5k","Non-Metro",0.048081,0.044133,0.106733,0.03639595
5926,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.516,0.044,0.161,0.053,0.527,0.221,0.159,0.18,0.047,0.604,0,0.157,0.09433962,0.245283,0.1976167,0.4627607,10,7,0.21,0.133,0.071,0.09,0.175,0.223,11,1.3,4.48,810,789,"a",210,"1M+","Metro",0.01491,0.009443,0.02793,0.0058653
5927,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents","Recreation",0.435,0.062,0.305,0.106,0.448,0.17,0.193,0.044,0.041,0.907,0.004,0.004,0.2052786,0.3010753,0.3000978,0.1935484,8,10,0.29,0.247,0.109,0.082,NA,0.247,13,NA,10.14,6699,3510,"b",266,"under 2.5k","Non-Metro",0.03161,0.026923,0.07163,0.0207727
5930,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Micropolitan not adjacent to a metro area","Farm-dependent",0.555,0.037,0.125,0.04,0.503,0.208,0.196,0.034,0.011,0.944,0,0.007,0.08173562,0.3592331,0.4036327,0.1553986,10,11,0.307,0.178,0.106,0.049,NA,0.268,12,NA,28.19,3769,3750,"a",269,"under 2.5k","Non-Metro",0.032542,0.018868,0.054646,0.01677632
5931,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a large metro area","Nonspecialized",0.377,0.072,0.413,0.163,0.488,0.266,0.143,0.429,0.066,0.479,0.014,0.017,0.3077689,0.4123506,0.1772908,0.1025896,14,7,0.359,0.216,0.131,0.081,NA,0.308,11,4.23,36.08,4909,3979,"b",221,"2.5-20k","Non-Metro",0.047029,0.028296,0.077544,0.0278383
5933,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents","Farm-dependent",0.485,0.052,0.204,0.106,0.509,0.297,0.199,0.028,0.001,0.949,0.004,0.005,0.04223969,0.2396857,0.3929273,0.3251473,7,11,0.288,NA,0.099,NA,0.274,0.287,13,NA,NA,NA,NA,"b",190,"under 2.5k","Non-Metro",0.028512,NA,NA,NA
5935,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.515,0.05,0.164,0.044,0.516,0.236,0.153,0.017,0.037,0.914,0.002,0.011,0.09490509,0.3736264,0.3016983,0.2297702,12,9,0.309,0.235,0.109,0.074,0.19,0.262,14,3.4,10.27,2900,2320,"a",248,"1M+","Metro",0.033681,0.025615,0.072615,0.02243803
5938,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.428,0.066,0.249,0.061,0.515,0.239,0.148,0.029,0.04,0.895,0.009,0.001,0.171,0.377,0.263,0.189,13,10,0.332,0.175,0.101,0.078,0.102,0.281,12,4.6,22.34,3129,2119,"a",350,"20-250k","Non-Metro",0.033532,0.017675,0.0581,0.0192892
5942,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.488,0.087,0.182,0.055,0.516,0.231,0.143,0.144,0.187,0.596,0.011,0.06,0.1221221,0.3083083,0.2602603,0.3093093,12,9,0.278,0.192,0.095,0.082,0.164,0.275,11,8.02,8.58,1419,1000,"b",271,"1M+","Metro",0.02641,0.01824,0.053376,0.01483853
5945,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Nonspecialized",0.575,0.025,0.112,0.042,0.495,0.236,0.168,0.021,0.024,0.952,0.003,0,0.05610236,0.3503937,0.363189,0.230315,11,11,0.31,0.224,0.091,0.052,0.226,0.265,11,NA,20.67,2020,2179,"a",284,"2.5-20k","Non-Metro",0.02821,0.020384,0.06944,0.0215264
5946,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a large metro area","Farm-dependent",0.519,0.153,0.287,0.101,0.484,0.279,0.131,0.586,0.013,0.375,0.018,0.026,0.3200795,0.2206759,0.3190855,0.140159,13,6,0.215,NA,0.095,0.058,NA,0.164,8,NA,16.48,3050,3049,"a",220,"2.5-20k","Non-Metro",0.020425,NA,NA,NA
5947,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Micropolitan adjacent to a small metro area","Manufacturing-dependent",0.465,0.063,0.218,0.07,0.509,0.207,0.179,0.049,0.042,0.884,0.014,0.002,0.1932607,0.3657086,0.3102081,0.1308226,11,12,0.33,0.225,0.134,0.085,0.064,0.315,13,5.81,13.87,3889,2649,"b",262,"2.5-20k","Non-Metro",0.04422,0.03015,0.07425,0.0245025
5948,"Metro - Counties in metro areas of 1 million population or more","Large-in a metro area with at least 1 million residents or more","Nonspecialized",0.484,0.041,0.242,0.122,0.503,0.274,0.121,0.367,0.056,0.532,0.009,0.014,0.12251,0.2938247,0.3167331,0.2669323,12,6,0.296,0.2,0.089,0.077,0.192,0.238,8,2.05,11.32,4290,3229,"b",242,"1M+","Metro",0.026344,0.0178,0.0592,0.0175232
